 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
  2 15  3    5    0.000    0.000   0.000   0.000   0.000 0.000   0.823 623.926   0.000  0.000    0.000   15.657   15.657    0.000  0.069  0.200  0.301  3.500  0.128    0.000
  1  1  4    5    0.000    0.000   0.000   0.000   0.000 0.000   1.883 580.865   0.000  0.000    0.000   23.782   23.782    0.000  0.046  0.319  0.499  3.785  0.051    0.000
  2  1  4    5    0.000    0.000   0.000   0.000   0.000 0.000   0.819 624.643   0.000  0.000    0.000   15.226   15.226    0.000  0.067  0.202  0.302  3.500  0.128    0.000
  1 14  4    5   12.400    0.000   0.000   0.000   0.000 0.000   1.836 581.657   0.000  0.000    0.000   22.137   22.137    0.000  0.043  0.317  0.452  3.774  0.051    0.000
  2 14  4    5   12.400    0.088   8.067   2.531   0.172 1.003   0.813 626.564   0.000  0.000    0.000   14.662   14.662    0.000  0.065  0.205  0.304  3.500  0.128    0.002
  1 15  4    5    7.660    0.000   0.000   0.000   0.000 0.000   1.653 587.062   0.000  0.000    0.000   22.065   22.065    0.000  0.042  0.313  0.448  3.761  0.051    0.000
  2 15  4    5    7.660    0.000   0.000   0.000   0.000 0.000   0.813 631.982   0.000  0.000    0.000   14.637   14.637    0.000  0.065  0.205  0.304  3.500  0.128    0.000
  1 22  4    5   15.890    0.426  46.600   3.702   0.115 1.172   3.333 593.895   0.000  0.000    0.000    9.354    9.354    0.000  0.015  1.935  4.787  3.752  0.050    0.166
  2 22  4    5   15.890    1.136  51.308   9.878   0.115 1.148   0.811 636.714   0.000  0.000    0.000   14.426   14.426    0.000  0.064  0.206  0.305  3.500  0.128    0.194
  1  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   3.333 591.259   0.000  0.000    0.000    3.702    3.702    0.000  0.006  2.234  4.842  3.964  0.000    0.000
  2  1  5    5    0.000    0.000   0.000   0.000   0.000 0.000   0.808 635.609   0.000  0.000    0.000   14.128   14.128    0.000  0.062  0.208  0.306  3.500  0.128    0.000
  1 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   3.157 596.802   0.024  0.028    1.305    3.357    3.357    0.004  0.005  2.062  4.812  3.901  0.000    0.000
  2 15  5    5    0.000    0.000   0.000   0.000   0.000 0.000   0.801 635.254   0.000  0.000    0.000   13.479   13.479    0.000  0.059  0.212  0.308  3.500  0.128    0.000
  1 24  5    5   25.500    0.000   0.000   0.000   0.000 0.000   2.997 623.144   0.024  0.028    1.305    3.130    3.130    0.004  0.005  1.768  4.155  3.866  0.000    0.000
  2 24  5    5   25.500    0.409  20.038  10.118   0.199 1.003   0.888 658.344   0.000  0.000    0.000   13.038   13.038    0.000  0.057  0.214  0.309  3.500  0.128    0.020
  1 25  5    5   23.590    0.000   0.000   0.000   0.000 0.000   2.249 642.520   0.030  0.036    1.655    3.107    3.107    0.005  0.005  1.668  4.088  3.819  0.000    0.000
  2 25  5    5   23.590    1.312  10.730  11.769   0.548 1.003   0.864 671.370   0.000  0.000    0.000   12.993   12.993    0.000  0.057  0.214  0.309  3.500  0.128    0.035
  1  1  6    5   19.480    0.000   0.000   0.000   0.000 0.000   1.572 646.888   0.200  0.207    9.472    2.923    2.923    0.028  0.005  1.352  3.594  3.770  0.000    0.000
  2  1  6    5   19.480    0.000   0.000   0.000   0.000 0.000   0.810 679.150   0.000  0.000    0.000   12.622   12.622    0.000  0.055  0.217  0.311  3.500  0.128    0.000
  1  2  6    5   24.370    0.046  16.154   0.345   0.134 1.160   1.414 663.413   0.252  0.252   11.496    2.892    2.892    0.034  0.004  1.282  3.524  3.749  0.024    0.004
  2  2  6    5   24.370    0.250  16.154   1.875   0.134 1.108   0.867 695.211   0.000  0.000    0.000   12.559   12.559    0.000  0.055  0.217  0.311  3.500  0.128    0.006
  1 15  6    5    0.000    0.000   0.000   0.000   0.000 0.000   3.219 598.189   3.187  1.801   75.592    1.650    1.650    0.393  0.002  0.979  4.318  3.716  0.000    0.000
  2 15  6    5    0.000    0.000   0.000   0.000   0.000 0.000   0.784 685.683   0.000  0.000    0.000   11.762   11.762    0.000  0.051  0.222  0.313  3.500  0.128    0.000
  1 25  6    5   35.770    6.663  36.758  27.017   0.247 1.114   3.031 589.235   3.481  2.308   92.608    1.532    1.532    0.728  0.002  0.623  3.194  3.674  0.091    1.505
  2 25  6    5   35.770    9.315  31.316  37.773   0.247 1.100   0.964 697.420   0.000  0.000    0.000   11.223   11.223    0.000  0.049  0.225  0.315  3.500  0.128    1.715
  1 27  6    5   29.750    0.674  16.256   1.970   0.342 1.137   2.272 604.947   3.488  2.360   94.120    1.499    1.499    0.793  0.002  0.565  3.050  3.634  0.091    0.032
  2 27  6    5   29.750    2.431  16.054   7.106   0.342 1.085   0.899 705.741   0.000  0.000    0.000   11.111   11.111    0.000  0.048  0.225  0.315  3.500  0.128    0.053
  1  1  7    5    0.000    0.000   0.000   0.000   0.000 0.000   1.050 566.113   3.497  2.459   96.802    1.436    1.436    0.970  0.002  0.495  2.690  3.609  0.091    0.000
  2  1  7    5    0.000    0.000   0.000   0.000   0.000 0.000   0.775 698.316   0.000  0.000    0.000   10.884   10.884    0.000  0.047  0.227  0.316  3.500  0.128    0.000
  1  7  7    5   17.570    0.000   0.000   0.000   0.000 0.000   1.431 546.165   3.499  2.535   98.606    1.358    1.358    1.224  0.002  0.438  2.217  3.602  0.091    0.000
  2  7  7    5   17.570    0.268  14.550  13.102   0.101 1.003   0.772 706.623   0.000  0.000    0.000   10.528   10.528    0.000  0.045  0.229  0.317  3.500  0.128    0.010
  1 15  7    5    0.000    0.000   0.000   0.000   0.000 0.000   0.847 493.034   3.500  2.576   99.404    1.262    1.262    1.548  0.002  0.372  1.729  3.580  0.091    0.000
  2 15  7    5    0.000    0.000   0.000   0.000   0.000 0.000   0.767 698.818   0.000  0.000    0.000   10.057   10.057    0.000  0.043  0.232  0.319  3.500  0.128    0.000
  1 24  7    5   28.330    0.357  16.407   0.928   0.384 1.094   1.994 484.849   3.500  2.586   99.357    1.178    1.178    1.718  0.002  0.331  1.377  3.579  0.091    0.010
  2 24  7    5   28.330    2.453  14.720   6.385   0.384 1.034   0.853 695.984   0.000  0.000    0.000    9.531    9.531    0.000  0.041  0.235  0.320  3.500  0.128    0.030
  1 30  7    5   13.710    0.000   0.000   0.000   0.000 0.000   1.329 500.426   3.500  2.591   99.246    1.100    1.100    1.852  0.002  0.292  1.208  3.549  0.091    0.000
  2 30  7    5   13.710    0.539  16.116   8.818   0.300 1.003   0.759 713.001   0.000  0.000    0.000    9.217    9.217    0.000  0.039  0.237  0.321  3.500  0.128    0.024
  1  1  8    5    0.000    0.000   0.000   0.000   0.000 0.000   0.710 483.996   3.500  2.593   99.263    1.079    1.079    1.941  0.002  0.281  1.136  3.543  0.091    0.000
  2  1  8    5    0.000    0.000   0.000   0.000   0.000 0.000   0.758 703.916   0.000  0.000    0.000    9.120    9.120    0.000  0.039  0.238  0.322  3.500  0.128    0.000
  1 12  8    5   22.500    2.050  26.731   3.979   0.515 1.097   1.590 485.644   3.500  2.597   99.151    0.960    0.960    2.162  0.001  0.243  0.872  3.532  0.091    0.085
  2 12  8    5   22.500    5.249  31.061  10.190   0.515 1.048   0.789 700.295   0.000  0.000    0.000    8.605    8.605    0.000  0.037  0.241  0.323  3.500  0.128    0.178
  1 15  8    5   19.630    0.000   0.000   0.000   0.000 0.000   1.407 496.023   3.500  2.597   96.838    1.100    1.100    2.180  0.001  0.236  0.822  3.524  0.091    0.000
  2 15  8    5   19.630    0.000   0.000   0.000   0.000 0.000   0.764 710.624   0.000  0.000    0.000    8.483    8.483    0.000  0.036  0.242  0.324  3.500  0.128    0.000
  1 16  8    5   14.850    0.338  18.437   0.658   0.514 1.055   1.301 505.780   3.500  2.597   95.681    1.259    1.259    2.179  0.002  0.234  0.809  3.517  0.091    0.008
  2 16  8    5   14.850    0.796  17.583   1.548   0.514 1.030   0.751 715.195   0.000  0.000    0.000    8.440    8.440    0.000  0.036  0.242  0.324  3.500  0.128    0.016
  1 18  8    5   25.700    7.036  24.270  25.107   0.280 1.041   1.728 515.046   3.500  2.597   93.367    1.575    1.575    2.178  0.004  0.235  0.783  3.512  0.091    0.494
  2 18  8    5   25.700    8.451  24.270  30.158   0.280 1.031   0.810 711.385   0.000  0.000    0.000    8.353    8.353    0.000  0.036  0.243  0.324  3.500  0.128    0.668
  1 19  8    5   13.320    5.305  38.174  20.970   0.253 1.072   1.278 518.568   3.500  2.597   92.211    1.732    1.732    2.177  0.004  0.233  0.771  3.504  0.091    0.454
  2 19  8    5   13.320    6.550  38.174  25.891   0.253 1.053   0.750 710.685   0.000  0.000    0.000    8.312    8.312    0.000  0.035  0.243  0.324  3.500  0.128    0.619
  1 20  8    5   18.690    1.491  23.300   7.075   0.211 1.086   1.311 531.854   3.500  2.597   91.054    1.888    1.888    2.176  0.005  0.232  0.759  3.501  0.091    0.059
  2 20  8    5   18.690    2.132  21.375  10.113   0.211 1.060   0.755 718.493   0.000  0.000    0.000    8.271    8.271    0.000  0.035  0.243  0.324  3.500  0.128    0.085
  1 22  8    5   27.560   13.308  19.094  31.869   0.418 1.022   1.782 536.528   3.500  2.597   88.740    2.197    2.197    2.175  0.006  0.232  0.735  3.500  0.096    0.886
  2 22  8    5   27.560   14.123  19.094  33.820   0.418 1.016   0.821 718.172   0.000  0.000    0.000    8.183    8.183    0.000  0.035  0.244  0.325  3.500  0.128    1.209
  1 30  8    5   13.080    0.000   0.000   0.000   0.000 0.000   1.204 511.348   3.500  2.597   79.486    3.386    3.386    2.169  0.012  0.238  0.649  3.500  0.096    0.000
  2 30  8    5   13.080    0.268  13.350   8.222   0.160 1.003   0.745 706.573   0.000  0.000    0.000    7.849    7.849    0.000  0.033  0.246  0.326  3.500  0.128    0.010
  1  1  9    5    0.000    0.000   0.000   0.000   0.000 0.000   0.704 500.745   3.500  2.597   77.173    3.672    3.672    2.168  0.013  0.238  0.630  3.500  0.096    0.000
  2  1  9    5    0.000    0.000   0.000   0.000   0.000 0.000   0.744 699.878   0.000  0.000    0.000    7.759    7.759    0.000  0.033  0.246  0.326  3.500  0.128    0.000
  1  9  9    5    9.170    0.000   0.000   0.000   0.000 0.000   1.140 480.968   3.500  2.597   67.919    4.816    4.816    2.162  0.019  0.245  0.558  3.500  0.096    0.000
  2  9  9    5    9.170    0.273  28.500  13.473   0.100 1.003   0.742 689.578   0.000  0.000    0.000    7.509    7.509    0.000  0.032  0.248  0.327  3.500  0.128    0.022
  1 15  9    5    2.760    0.000   0.000   0.000   0.000 0.000   1.115 469.227   3.500  2.597   64.448    5.327    5.327    2.160  0.020  0.243  0.511  3.500  0.096    0.000
  2 15  9    5    2.760    0.000   0.000   0.000   0.000 0.000   0.740 685.165   0.000  0.000    0.000    7.335    7.335    0.000  0.031  0.249  0.327  3.500  0.128    0.000
  1 16  9    5   15.030    0.000   0.000   0.000   0.000 0.000   1.114 482.342   3.500  2.597   64.448    5.314    5.314    2.160  0.020  0.242  0.504  3.500  0.096    0.000
  2 16  9    5   15.030    0.066   9.913   1.830   0.176 1.003   0.740 696.722   0.000  0.000    0.000    7.316    7.316    0.000  0.031  0.249  0.327  3.500  0.128    0.002
  1 18  9    5   23.770    0.007  10.500   0.039   0.181 1.006   1.354 502.369   3.500  2.597   64.448    5.280    5.280    2.160  0.020  0.236  0.490  3.500  0.096    0.000
  2 18  9    5   23.770    0.231  10.516   1.273   0.181 1.003   0.778 711.889   0.000  0.000    0.000    7.270    7.270    0.000  0.031  0.250  0.327  3.500  0.128    0.002
  1  1 10    5    0.000    0.000   0.000   0.000   0.000 0.000   0.717 465.768   3.500  2.597   64.448    5.063    5.063    2.160  0.019  0.217  0.410  3.500  0.096    0.000
  2  1 10    5    0.000    0.000   0.000   0.000   0.000 0.000   0.736 686.359   0.000  0.000    0.000    6.974    6.974    0.000  0.030  0.252  0.328  3.500  0.128    0.000
  1 15 10    5    0.000    0.000   0.000   0.000   0.000 0.000   0.715 441.897   0.000  0.000    0.000    4.794    4.794    0.000  1.202  0.204  0.345  3.500  0.096    0.000
  2 15 10    5    0.000    0.000   0.000   0.000   0.000 0.000   0.733 669.410   0.000  0.000    0.000    6.606    6.606    0.000  0.028  0.254  0.329  3.500  0.128    0.000
  1  1 11    5    0.000    0.000   0.000   0.000   0.000 0.000   3.333 440.314   0.000  0.000    0.000   64.930   64.930    0.000  0.505  0.440  2.882  3.976  0.000    0.000
  2  1 11    5    0.000    0.000   0.000   0.000   0.000 0.000   0.730 652.134   0.000  0.000    0.000    6.373    6.373    0.000  0.027  0.256  0.330  3.500  0.128    0.000
  1  8 11    5   37.680    2.380   0.000   0.099  24.000 1.001   3.381 517.531   0.000  0.000    0.000   64.877   64.877    0.000  0.501  0.396  2.850  3.862  0.017    0.000
  2  8 11    5   37.680    6.744   0.000   0.281  24.000 1.001   0.845 703.294   0.000  0.000    0.000    6.318    6.318    0.000  0.027  0.256  0.330  3.500  0.128    0.000
  1 15 11    5    0.000    0.000   0.000   0.000   0.000 0.000   3.120 505.647   0.000  0.000    0.000   64.730   64.730    0.000  0.495  0.345  2.521  3.818  0.017    0.000
  2 15 11    5    0.000    0.000   0.000   0.000   0.000 0.000   0.729 687.781   0.000  0.000    0.000    6.250    6.250    0.000  0.026  0.256  0.331  3.500  0.128    0.000
  1  1 12    5    0.000    0.000   0.000   0.000   0.000 0.000   2.777 505.250   0.000  0.000    0.000   64.676   64.676    0.000  0.488  0.272  1.897  3.802  0.017    0.000
  2  1 12    5    0.000    0.000   0.000   0.000   0.000 0.000   3.333 677.708   0.000  0.000    0.000    6.155    6.155    0.000  0.026  0.134  0.210  3.500  0.128    0.000
  1  3 12    5   28.810    0.000   0.000   0.000   0.000 0.000   2.777 533.319   0.000  0.000    0.000   64.696   64.696    0.000  0.488  0.264  1.830  3.802  0.017    0.000
  2  3 12    5   28.810    5.222   0.000   2.928   8.768 1.001   0.003 678.056   0.000  0.000    0.000    6.148    6.148    0.000  0.026  0.134  0.210  3.500  0.128    0.000
  1 15 12    5    0.000    0.000   0.000   0.000   0.000 0.000   2.453 539.045   0.000  0.000    0.000   64.794   64.794    0.000  0.485  0.219  1.480  3.769  0.017    0.000
  2 15 12    5    0.000    0.000   0.000   0.000   0.000 0.000   0.728 673.363   0.000  0.000    0.000    6.110    6.110    0.000  0.026  0.257  0.331  3.500  0.128    0.000
  1  1  1    6    0.000    0.000   0.000   0.000   0.000 0.000   2.392 525.840   0.000  0.000    0.000   64.781   64.781    0.000  0.479  0.181  1.107  3.764  0.017    0.000
  2  1  1    6    0.000    0.000   0.000   0.000   0.000 0.000   0.727 652.867   0.000  0.000    0.000    6.042    6.042    0.000  0.025  0.258  0.331  3.500  0.128    0.000
  1 15  1    6    0.000    0.000   0.000   0.000   0.000 0.000   0.001 517.074   0.000  0.000    0.000   64.773   64.773    0.000  0.476  0.134  0.210  3.764  0.017    0.000
  2 15  1    6    0.000    0.000   0.000   0.000   0.000 0.000   0.000 633.377   0.000  0.000    0.000    5.995    5.995    0.000  0.025  0.134  0.210  3.500  0.128    0.000
  1  1  2    6    0.000    0.000   0.000   0.000   0.000 0.000   2.366 511.489   0.000  0.000    0.000   64.682   64.682    0.000  0.471  0.137  0.676  3.760  0.017    0.000
  2  1  2    6    0.000    0.000   0.000   0.000   0.000 0.000   0.726 629.497   0.000  0.000    0.000    5.934    5.934    0.000  0.025  0.259  0.332  3.500  0.128    0.000
  1  3  2    6   28.060    0.000   0.000   0.000   0.000 0.000   2.518 537.770   0.000  0.000    0.000   64.621   64.621    0.000  0.470  0.135  0.657  3.760  0.017    0.000
  2  3  2    6   28.060    1.844   9.970  11.322   0.801 1.003   0.781 645.731   0.000  0.000    0.000    5.920    5.920    0.000  0.025  0.259  0.332  3.500  0.128    0.055
  1 14  2    6    0.000    0.915   0.000   0.782   1.170 1.001   0.000 526.336   0.000  0.000    0.000   64.638   64.638    0.000  0.468  0.134  0.210  3.739  0.031    0.000
  2 14  2    6    0.000    2.297   0.000   1.963   1.170 1.001   0.000 606.969   0.000  0.000    0.000    5.897    5.897    0.000  0.025  0.134  0.210  3.500  0.128    0.000
  1 15  2    6    0.000    0.000   0.000   0.000   0.000 0.000   0.000 528.129   0.000  0.000    0.000   64.630   64.630    0.000  0.468  0.134  0.210  3.739  0.031    0.000
  2 15  2    6    0.000    0.000   0.000   0.000   0.000 0.000   0.000 621.663   0.000  0.000    0.000    5.893    5.893    0.000  0.025  0.134  0.210  3.500  0.128    0.000
  1  1  3    6    0.000    0.000   0.000   0.000   0.000 0.000   1.579 527.850   0.000  0.000    0.000   64.191   64.191    0.000  0.460  0.134  0.455  3.724  0.031    0.000
  2  1  3    6    0.000    0.000   0.000   0.000   0.000 0.000   0.725 640.745   0.000  0.000    0.000    5.795    5.795    0.000  0.024  0.259  0.332  3.500  0.128    0.000
  1 15  3    6    0.000    0.000   0.000   0.000   0.000 0.000   1.553 524.807   0.000  0.000    0.000   63.181   63.181    0.000  0.446  0.134  0.392  3.714  0.031    0.000
  2 15  3    6    0.000    0.000   0.000   0.000   0.000 0.000   0.723 637.146   0.000  0.000    0.000    5.619    5.619    0.000  0.024  0.261  0.333  3.500  0.128    0.000
  1 29  3    6   10.910    0.000   0.000   0.000   0.000 0.000   1.411 551.675   0.000  0.000    0.000   61.333   61.333    0.000  0.423  0.134  0.349  3.683  0.031    0.000
  2 29  3    6   10.910    0.317  26.769  12.465   0.125 1.003   0.720 661.097   0.000  0.000    0.000    5.332    5.332    0.000  0.022  0.263  0.333  3.500  0.128    0.026
  1  1  4    6    0.000    0.000   0.000   0.000   0.000 0.000   1.381 544.656   0.000  0.000    0.000   60.850   60.850    0.000  0.417  0.134  0.342  3.677  0.031    0.000
  2  1  4    6    0.000    0.000   0.000   0.000   0.000 0.000   0.719 654.534   0.000  0.000    0.000    5.260    5.260    0.000  0.022  0.263  0.334  3.500  0.128    0.000
  1 15  4    6   23.160    4.372  60.250  24.046   0.182 1.171   1.628 566.039   0.000  0.000    0.000   59.469   59.469    0.000  0.400  0.134  0.309  3.663  0.088    0.206
  2 15  4    6   23.160    8.196  55.600  45.072   0.182 1.065   0.741 666.448   0.000  0.000    0.000    5.054    5.054    0.000  0.021  0.265  0.334  3.500  0.128    0.547
